"POLITICAL_UNIT","NAME","WGMS_ID","REC_SERIES_ID","YEAR","REFERENCE_YEAR","FRONT_VARIATION","QUALITATIVE_VARIATION","LOWEST_ELEVATION","HIGHEST_ELEVATION","YEAR_UNC","REF_YEAR_UNC","FRONT_VAR_POS_UNC","FRONT_VAR_NEG_UNC","ELEVATION_UNC","MORAINE_DEFINED_MAX","METHOD_CODE","METHOD_REMARKS","PUB_IN_FOG","REMARKS"
"CH","UNTERER GRINDELWALD",443,3,1955,1954,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1956,1955,-15,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1957,1956,-15,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1958,1957,-20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1959,1958,-40,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1960,1959,-5,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1961,1960,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1962,1961,-55,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1963,1962,-45,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1964,1963,-25,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1965,1964,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1966,1965,-20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1967,1966,-20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1968,1967,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1969,1968,-5,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1970,1969,-20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1971,1970,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1973,1971,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1975,1973,-35,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1976,1975,-5,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1977,1976,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1978,1977,80,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1979,1978,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1980,1979,120,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1981,1980,50,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1982,1981,-60,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1983,1982,-65,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,2000,1983,-25,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,2004,2000,-50,,,,,,,,,,"HIS",,2010,
"CL","CIPRESES",2008,26,1858,1842,-129,,,,,,,,,,"HIS",,2010,
"CL","CIPRESES",2008,26,1875,1858,-703,,,,,,,,,,"HIS",,2010,
"CL","CIPRESES",2008,26,1886,1875,-407,,,,,,,,,,"HIS",,2010,
"CL","CIPRESES",2008,26,1943,1886,-1074,,,,,,,,,,"HIS",,2010,
"CL","CIPRESES",2008,26,1955,1943,-188,,,,,,,,,,"OTH","direct measurement",2010,
"CL","CIPRESES",2008,26,1968,1955,-328,,,,,,,,,,"OTH","direct measurement",2010,
"CL","CIPRESES",2008,26,1987,1968,-796,,,,,,,,,,"OTH","direct measurement",2010,
"CL","CIPRESES",2008,26,1997,1987,-58,,,,,,,,,,"OTH","direct measurement",2010,
"CL","CIPRESES",2008,26,2000,1997,-66,,,,,,,,,,"OTH","direct measurement",2010,
"CL","CIPRESES",2008,26,2004,2000,-52,,,,,,,,,,"OTH","direct measurement",2010,
"CL","CIPRESES",2008,26,2007,2004,0,,,,,,,,,,"OTH","direct measurement",,
"FR","ARGENTIERE",354,27,1612,1600,400,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1625,1612,-250,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1654,1625,300,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1658,1654,-240,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1665,1658,160,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1700,1665,-570,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1713,1700,550,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1752,1713,-500,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1782,1752,650,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1808,1782,-400,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1819,1808,500,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1831,1819,-200,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1838,1831,60,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1847,1838,-210,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1857,1847,-40,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1882,1857,-610,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1893,1882,260,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1900,1893,-30,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1911,1900,-280,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1917,1911,10,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1921,1917,150,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1926,1921,25,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1936,1926,-195,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1946,1936,-20,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1958,1946,-290,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1961,1958,-150,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1970,1961,-40,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1974,1970,100,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1980,1974,40,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1985,1980,100,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1986,1985,3,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1987,1986,25,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1988,1987,15,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1989,1988,9,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1990,1989,4,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1991,1990,-11,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1992,1991,-13,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1993,1992,-25,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1994,1993,-10,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1995,1994,-22,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1996,1995,-41,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1997,1996,-40,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1998,1997,-52,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,1999,1998,-39,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,2000,1999,-15,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,2001,2000,-21,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,2002,2001,-43,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,2003,2002,-33,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,2004,2003,-42,,,,,,,,,,,,2010,
"FR","ARGENTIERE",354,27,2005,2004,-60,,,,,,,,,,,,2010,
"FR","BOSSONS",355,2,1605,1580,200,,,,1,0,200,200,,,"WRS",,2010,
"FR","BOSSONS",355,2,1610,1605,200,,,,0,1,100,200,,,"WRS",,2010,
"FR","BOSSONS",355,2,1616,1610,-200,,,,0,0,200,200,,,"WRS",,2010,
"FR","BOSSONS",355,2,1643,1616,272,,,,3,0,50,50,,,"WRS",,2010,
"FR","BOSSONS",355,2,1644,1643,0,,,,0,3,50,50,,"MME","WRS",,2010,
"FR","BOSSONS",355,2,1664,1644,-322,,,,0,0,200,200,,,"WRS",,2010,
"FR","BOSSONS",355,2,1669,1664,100,,,,0,0,200,200,,,"WRS",,2010,
"FR","BOSSONS",355,2,1679,1669,0,,,,0,0,200,200,,,"WRS",,2010,
"FR","BOSSONS",355,2,1685,1679,100,,,,0,0,150,150,,,"WRS",,2010,
"FR","BOSSONS",355,2,1700,1685,-350,,,,1,0,200,200,,,"WRS",,2010,
"FR","BOSSONS",355,2,1712,1700,300,,,,0,1,200,200,,,"WRS",,2010,
"FR","BOSSONS",355,2,1730,1712,-300,,,,0,0,25,25,,,"MAP",,2010,
"FR","BOSSONS",355,2,1742,1730,-100,,,,0,0,150,100,,,"COM","PRT & MAP",2010,
"FR","BOSSONS",355,2,1760,1742,100,,,,3,0,200,200,,,"WRS",,2010,
"FR","BOSSONS",355,2,1770,1760,250,,,,0,3,50,50,,,"DRA",,2010,
"FR","BOSSONS",355,2,1777,1770,200,,,,0,0,25,25,,"MME","PRT",,2010,
"FR","BOSSONS",355,2,1780,1777,-25,,,,0,0,55,50,,,"COM","PRT & WRS",2010,
"FR","BOSSONS",355,2,1785,1780,-275,,,,0,0,100,100,,,"DRA",,2010,
"FR","BOSSONS",355,2,1786,1785,-100,,,,1,0,100,100,,,"MAP",,2010,
"FR","BOSSONS",355,2,1787,1786,0,,,,1,1,50,100,,,"COM","PRT & MAP",2010,
"FR","BOSSONS",355,2,1790,1787,50,,,,1,1,100,100,,,"COM","DRA & PRT & MAP",2010,
"FR","BOSSONS",355,2,1797,1790,30,,,,2,1,50,50,,,"MAP",,2010,
"FR","BOSSONS",355,2,1798,1797,20,,,,0,2,50,50,,,"COM","DRA & PRT",2010,
"FR","BOSSONS",355,2,1799,1798,20,,,,0,0,25,25,,,"PAI",,2010,
"FR","BOSSONS",355,2,1802,1799,10,,,,0,0,50,50,,,"COM","PAI & DRA",2010,
"FR","BOSSONS",355,2,1806,1802,-180,,,,1,0,100,100,,,"MAP",,2010,
"FR","BOSSONS",355,2,1811,1806,100,,,,0,1,100,150,,,"WRS",,2010,
"FR","BOSSONS",355,2,1812,1811,50,,,,0,0,75,75,,,"COM","DRA & MAP & WRS",2010,
"FR","BOSSONS",355,2,1813,1812,100,,,,0,0,50,50,,,"DRA",,2010,
"FR","BOSSONS",355,2,1815,1813,160,,,,1,0,50,50,,,"COM","DRA & PRT",2010,
"FR","BOSSONS",355,2,1816,1815,100,,,,0,1,40,40,,,"COM","DRA & WRS",2010,
"FR","BOSSONS",355,2,1817,1816,40,,,,0,0,20,20,,,"COM","DRA & WRS",2010,
"FR","BOSSONS",355,2,1818,1817,27,,,,0,0,10,10,,"MMP","WRS",,2010,
"FR","BOSSONS",355,2,1823,1818,-202,,,,0,0,20,20,,,"COM","DRA & PRT & MAP",2010,
"FR","BOSSONS",355,2,1825,1823,0,,,,1,0,25,25,,,"COM","DRA & PRT",2010,
"FR","BOSSONS",355,2,1829,1825,-125,,,,0,1,75,75,,,"COM","DRA & MAP",2010,
"FR","BOSSONS",355,2,1835,1829,130,,,,0,0,150,100,,,"WRS",,2010,
"FR","BOSSONS",355,2,1840,1835,-80,,,,1,0,50,50,,,"COM","PRT & MAP",2010,
"FR","BOSSONS",355,2,1842,1840,25,,,,0,1,50,50,,,"DRA",,2010,
"FR","BOSSONS",355,2,1845,1842,75,,,,0,0,50,50,,,"WRS",,2010,
"FR","BOSSONS",355,2,1850,1845,-23,,,,0,0,0,0,,,"COM","PAI & DRA & PRT & MAP & WRS",2010,
"FR","BOSSONS",355,2,1854,1850,50,,,,0,0,0,0,,"MMP","COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1856,1854,-2,,,,0,0,10,20,,,"COM","MAP & WRS",2010,
"FR","BOSSONS",355,2,1857,1856,-25,,,,0,0,25,25,,,"PHO",,2010,
"FR","BOSSONS",355,2,1859,1857,-75,,,,0,0,25,25,,,"COM","DRA & PRT & PHO",2010,
"FR","BOSSONS",355,2,1861,1859,-50,,,,1,0,25,25,,,"MAP",,2010,
"FR","BOSSONS",355,2,1862,1861,25,,,,0,1,20,20,,,"PHO",,2010,
"FR","BOSSONS",355,2,1863,1862,18,,,,0,0,0,0,,,"COM","PHO & MAP",2010,
"FR","BOSSONS",355,2,1865,1863,-221,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1866,1865,-13,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1867,1866,-11,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1868,1867,-62,,,,0,0,0,0,,,"COM","DRA & WRS",2010,
"FR","BOSSONS",355,2,1869,1868,-17,,,,0,0,0,0,,,"COM","DRA & WRS",2010,
"FR","BOSSONS",355,2,1870,1869,-11,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1871,1870,-14,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1873,1871,-59,,,,0,0,20,20,,,"PRT",,2010,
"FR","BOSSONS",355,2,1874,1873,-15,,,,0,0,0,0,,,"COM","DRA & MAP & WRS",2010,
"FR","BOSSONS",355,2,1875,1874,0,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1878,1875,45,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1879,1878,12,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1880,1879,18,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1881,1880,40,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1882,1881,39,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1883,1882,39,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1884,1883,49,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1885,1884,59,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1886,1885,44,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1887,1886,-6,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1888,1887,-3,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1889,1888,10,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1890,1889,20,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1891,1890,-1,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1892,1891,46,,,,0,0,0,0,,"MPE","COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1893,1892,-27,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1894,1893,-46,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1895,1894,-102,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1896,1895,-31,,,,0,0,10,10,,,"COM","PHO & MAP & WRS",2010,
"FR","BOSSONS",355,2,1897,1896,-20,,,,0,0,10,10,,,"PHO",,2010,
"FR","BOSSONS",355,2,1898,1897,-10,,,,0,0,10,10,,,"PHO",,2010,
"FR","BOSSONS",355,2,1900,1898,-20,,,,0,0,10,10,,,"PHO",,2010,
"FR","BOSSONS",355,2,1903,1900,-50,,,,0,0,10,10,,,"PHO",,2010,
"FR","BOSSONS",355,2,1904,1903,-13,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1905,1904,-7,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1906,1905,5,,,,0,0,0,0,,,"COM","PHO & MAP & WRS",2010,
"FR","BOSSONS",355,2,1907,1906,-15,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1908,1907,-24,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1909,1908,6,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1910,1909,-10,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1911,1910,48,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1912,1911,0,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1913,1912,-6,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1914,1913,21,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1915,1914,23,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1916,1915,50,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1917,1916,51,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1918,1917,32,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1919,1918,24,,,,0,0,0,0,,,"COM","PHO & WRS",2010,
"FR","BOSSONS",355,2,1920,1919,22,,,,0,0,0,0,,,"WRS",,2010,
"FR","BOSSONS",355,2,1921,1920,10,,,,0,0,0,0,,"MPE","COM","PHO & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1922,1921,-18,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1923,1922,-14,,,,0,0,0,0,,,"COM","PHO & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1924,1923,-64,,,,0,0,0,0,,,"COM","PHO & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1925,1924,-56,,,,0,0,0,0,,,"COM","PHO & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1926,1925,-7,,,,0,0,0,0,,,"COM","PHO & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1927,1926,-28,,,,0,0,0,0,,,"COM","PHO & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1928,1927,-16,,,,0,0,0,0,,,"COM","PHO & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1929,1928,-20,,,,0,0,0,0,,,"COM","PHO & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1930,1929,-31,,,,0,0,0,0,,,"COM","PHO & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1931,1930,-26,,,,0,0,0,0,,,"COM","PHO & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1932,1931,-9,,,,0,0,0,0,,,"COM","PHO & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1933,1932,-45,,,,0,0,0,0,,,"COM","PHO & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1934,1933,63,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1935,1934,-1,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1936,1935,35,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1937,1936,-42,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1938,1937,-35,,,,0,0,0,0,,,"COM","PHO & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1941,1938,77,,,,0,0,0,0,,"MPE","WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1945,1941,-29,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1946,1945,-100,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1947,1946,-53,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1948,1947,-67,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1949,1948,-80,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1950,1949,-159,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1952,1950,-117,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1953,1952,-103,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1956,1953,231,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1959,1956,95,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1962,1959,-60,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1964,1962,30,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1966,1964,40,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1967,1966,10,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1969,1967,15,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1970,1969,20,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1973,1970,46,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1975,1973,52,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1976,1975,-15,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1977,1976,-20,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1978,1977,-30,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1979,1978,25,,,,0,0,0,0,,,"COM","MAP & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1980,1979,15,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1981,1980,30,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1982,1981,20,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1983,1982,0,,,,0,0,0,0,,"MPE","WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1984,1983,-10,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1985,1984,-4,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1986,1985,-10,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1987,1986,-46,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1988,1987,-39,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1989,1988,-35,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1990,1989,-77,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1991,1990,-110,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1992,1991,-66,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1993,1992,-81,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1994,1993,-74,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1995,1994,-18,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1996,1995,-22,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1997,1996,30,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1998,1997,22,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,1999,1998,9,,,,0,0,0,0,,,"COM","MAP & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,2000,1999,-18,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,2001,2000,-13,,,,0,0,0,0,,,"COM","MAP & WRS",2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,2002,2001,-29,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,2003,2002,0,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,2004,2003,-6,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","BOSSONS",355,2,2005,2004,-27,,,,0,0,0,0,,,"WRS",,2010,"data obtained from WGMS based on LGGE Grenoble"
"FR","MER DE GLACE",353,1,1575,1570,195,,,,1,0,150,150,,,"WRS",,2010,
"FR","MER DE GLACE",353,1,1580,1575,36,,,,0,1,130,130,,,"WRS",,2010,
"FR","MER DE GLACE",353,1,1591,1580,103,,,,0,0,161,161,,,"WRS",,2010,
"FR","MER DE GLACE",353,1,1601,1591,725,,,,0,0,50,50,,,"WRS",,2010,
