"POLITICAL_UNIT","NAME","WGMS_ID","Year","TIME_SYSTEM","BEGIN_PERIOD","END_WINTER","END_PERIOD","ELA_PREFIX","ELA","ELA_UNC","MIN_SITES_ACC","MAX_SITES_ACC","MIN_SITES_ABL","MAX_SITES_ABL","ACC_AREA","ACC_AREA_UNC","ABL_AREA","ABL_AREA_UNC","AAR","PUB_IN_MBB","PUB_IN_FOG","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS"
"AT","PASTERZE",566,2009,"COM",20080930,20090430,20091002,,2960,50.00000,500,800,42,42,8.0000000,1.0000000,9.7000000,1.0000000,45.00000,2009,2010,"Hynek B. (ZAMG), Reisenhofer S. (ZAMG), Unger R. (ZAMG), Schöner W. (ZAMG), Böhm R. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik","WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).",
"AT","PASTERZE",566,2010,"COM",20091002,,20101015,,2925,50.00000,1,1830,21,42,7.7100000,1.0000000,10.0100000,1.0000000,44.00000,2011,,"Hynek B. (ZAMG), Springer C. (ZAMG), Reisenhofer S. (ZAMG), Unger R. (ZAMG), Böhm R. (ZAMG), Schöner W. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik","WGMS (2013): GMBB No. 12 (2010-2011). ",
"AT","PASTERZE",566,2011,"COM",20101015,,20111006,,2950,50.00000,1,5240,34,43,7.6300000,1.0000000,10.0900000,1.0000000,43.00000,2011,,"Hynek B. (ZAMG), Springer C. (ZAMG), Reisenhofer S. (ZAMG), Unger R. (ZAMG), Böhm R. (ZAMG), Schöner W. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik","WGMS (2013): GMBB No. 12 (2010-2011). ",
"AT","PASTERZE",566,2012,"COM",20111006,,20121012,,2950,50.00000,1,2000,30,40,8.8555000,1.0000000,8.8555000,1.0000000,50.00000,,,"Springer C. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik","WGMS (2015): GGCB No. 1 (2012-2013).",
"AT","PASTERZE",566,2013,"COM",20121012,,20130925,,2875,100.0000,1,2800,20,27,11.0210000,0.5000000,5.2630000,0.5000000,68.00000,,,"Hynek B. (ZAMG), Neureiter A. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik","WGMS (2015): GGCB No. 1 (2012-2013).",
"AT","PASTERZE",566,2014,"COM",20130925,,20140923,,2860,100.0000,1,1100,21,30,11.2670000,0.5000000,5.0170000,0.5000000,69.00000,,,"Hynek B. (ZAMG), Neureiter A. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik","WGMS (2017): GGCB No. 2 (2014-2015).",
"AT","PASTERZE",566,2015,"COM",20140923,,20151012,,3075,100.0000,1,2602,21,30,5.2069997,0.5000000,11.0769996,0.5000000,32.00000,,,"Hynek B. (ZAMG), Neureiter A. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik","WGMS (2017): GGCB No. 2 (2014-2015).",
"AT","PASTERZE",566,2016,"COM",20151012,,20161017,,2950,100.0000,3,3062,31,36,6.5070000,0.5000000,9.7770000,0.5000000,40.00000,,,"Hynek B. (ZAMG), Neureiter A. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik",,
"AT","PASTERZE",566,2017,"COM",20161017,,20171014,,3150,100.0000,1,1957,31,38,4.2120000,0.5000000,12.0730000,0.5000000,26.00000,,,"Hynek B. (ZAMG), Neureiter A. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik",,
"AT","PASTERZE",566,2018,"COM",20171014,,20180930,,3130,100.0000,1,2468,21,32,4.8890000,0.5000000,10.4470000,0.5000000,32.00000,,,"Hynek B. (ZAMG), Neureiter A. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik",,
"AT","PASTERZE",566,2019,,,,,,,,,,,,,,,,,,,"Anton Neureiter","ZAMG",,
"AT","PASTERZE",566,2020,,,,,,,,,,,,,,,,,,,,,,
"AT","SEEKARLES F.",10459,2014,"FXD",20131001,20140430,20140930,,3010,,,,,,0.6920000,,0.3920000,,64.00000,,,"Markus Strudl","Markus Strudl",,"not published in a peer reviewed journal, annual mass balance reports are available (with a qualtitative description of estimated uncertainties)"
"AT","SEEKARLES F.",10459,2015,"FXD",20141001,20150430,20150930,">",3255,,,,,,0.0000000,,1.0850000,,0.0000000,,,"Markus Strudl","Markus Strudl",,"not published in a peer reviewed journal, annual mass balance reports are available (with a qualtitative description of estimated uncertainties)"
"AT","SEEKARLES F.",10459,2016,"FXD",20151001,20160430,20160930,,3162,,,,,,0.2770000,,0.8070000,,26.00000,,,"Markus Strudl","Markus Strudl",,"not published in a peer reviewed journal, annual mass balance reports are available (with a qualtitative description of estimated uncertainties)"
"AT","SEEKARLES F.",10459,2017,"FXD",20161001,20170430,20170930,">",3255,,,,,,0.0100000,,1.0240000,,1.000000,,,"Markus Strudl","Markus Strudl",,"not published in a peer reviewed journal, annual mass balance reports are available (with a qualtitative description of estimated uncertainties)"
"AT","SEEKARLES F.",10459,2018,"FXD",20171001,20180430,20180930,">",3255,,,,,,0.0930000,,0.9420000,,9.000000,,,"Markus Strudl","Markus Strudl",,"not published in a peer reviewed journal, annual mass balance reports are available (with a qualtitative description of estimated uncertainties)"
"AT","SEEKARLES F.",10459,2019,"FXD",20181001,20190430,20190930,,3200,,,,,,0.1640000,,0.8710000,,16.00000,,,"Markus Strudl","Markus Strudl",,"not published in a peer reviewed journal, annual mass balance reports are available (with a qualtitative description of estimated uncertainties)"
"AT","SEEKARLES F.",10459,2020,"FXD",20191001,20200430,20200930,,3160,,,,,,0.2440000,,0.7910000,,24.00000,,,"Markus Strudl","Markus Strudl",,"not published in a peer reviewed journal, annual mass balance reports are available (with a qualtitative description of estimated uncertainties)"
"AT","STUBACHER SONNBLICK K.",573,1946,"STR",19451003,,19461022,,,,,,,,,,,,,,,,,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: modelled balance based on Günther, R. (1982), PhD Thesis, Univ. Bonn, DE, 215 pp."
"AT","STUBACHER SONNBLICK K.",573,1947,"STR",19461023,,19471016,,,,,,,,,,,,,,,,,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: modelled balance based on Günther, R. (1982), PhD Thesis, Univ. Bonn, DE, 215 pp."
"AT","STUBACHER SONNBLICK K.",573,1948,"STR",19471017,,19481004,,,,,,,,,,,,,,,,,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: modelled balance based on Günther, R. (1982), PhD Thesis, Univ. Bonn, DE, 215 pp."
"AT","STUBACHER SONNBLICK K.",573,1949,"STR",19481005,,19491026,,,,,,,,1.1390000,,0.6910000,,62.00000,,,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80."""
"AT","STUBACHER SONNBLICK K.",573,1950,"STR",19491027,,19500914,,,,,,,,0.1580000,,1.6060000,,9.000000,,,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80."""
"AT","STUBACHER SONNBLICK K.",573,1951,"STR",19500915,,19510907,,,,,,,,0.6900000,,1.1410000,,38.00000,,,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80."""
"AT","STUBACHER SONNBLICK K.",573,1952,"STR",19511101,,19520907,,,,,,,,,,,,,,,,,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: modelled balance based on Günther, R. (1982), PhD Thesis, Univ. Bonn, DE, 215 pp."
"AT","STUBACHER SONNBLICK K.",573,1953,"STR",19520908,,19531004,,,,,,,,0.1980000,,1.5650000,,11.00000,,,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80."""
"AT","STUBACHER SONNBLICK K.",573,1954,"STR",19531005,,19540921,,,,,,,,0.9180000,,0.8150000,,53.00000,,,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80."""
"AT","STUBACHER SONNBLICK K.",573,1955,"STR",19540922,,19550914,,,,,,,,,,,,,,,,,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: modelled balance based on Günther, R. (1982), PhD Thesis, Univ. Bonn, DE, 215 pp."
"AT","STUBACHER SONNBLICK K.",573,1956,"STR",19550915,,19561004,,,,,,,,,,,,,,,,,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: modelled balance based on Günther, R. (1982), PhD Thesis, Univ. Bonn, DE, 215 pp."
"AT","STUBACHER SONNBLICK K.",573,1957,"STR",19561005,,19570912,,,,,,,,,,,,,,,,,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: modelled balance based on Günther, R. (1982), PhD Thesis, Univ. Bonn, DE, 215 pp."
"AT","STUBACHER SONNBLICK K.",573,1958,"STR",19570913,,19580923,,2950,,,,,,0.1250000,,1.4680000,,8.000000,,,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: modelled balance based on Günther, R. (1982), PhD Thesis, Univ. Bonn, DE, 215 pp."
"AT","STUBACHER SONNBLICK K.",573,1959,"STR",19580924,,19590927,,2820,,,,,,0.6670000,,0.9480000,,41.00000,,,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80."""
"AT","STUBACHER SONNBLICK K.",573,1960,"STR",19590928,,19600920,,2700,,,,,,1.2170000,,0.3980000,,75.00000,,,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80."""
"AT","STUBACHER SONNBLICK K.",573,1961,"STR",19600921,,19611006,,2725,,,,,,1.1320000,,0.4830000,,70.00000,,,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80."""
"AT","STUBACHER SONNBLICK K.",573,1962,"STR",19611007,,19620916,,2740,,,,,,1.0510000,,0.5650000,,65.00000,,,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80."""
"AT","STUBACHER SONNBLICK K.",573,1963,"STR",19620917,,19630925,,2950,,,,,,0.1230000,,1.4920000,,8.000000,,,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80."""
"AT","STUBACHER SONNBLICK K.",573,1964,"STR",19630926,,19640916,,2890,,,,,,0.3310000,,1.2850000,,21.00000,,1975,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""Bn, ELA and AAR based on field observations."""
"AT","STUBACHER SONNBLICK K.",573,1965,"STR",19640917,,19650825,,2520,,,,,,1.7470000,,0.0250000,,99.00000,,1975,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""Bn, ELA and AAR based on field observations."""
"AT","STUBACHER SONNBLICK K.",573,1966,"STR",19650826,,19661017,,2560,,,,,,1.5710000,,0.2000000,,89.00000,,1975,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""Bn, ELA and AAR based on field observations."""
"AT","STUBACHER SONNBLICK K.",573,1967,"STR",19661018,,19671002,,2720,,,,,,1.2820000,,0.4900000,,72.00000,,1975,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""Bn, ELA and AAR based on field observations."""
"AT","STUBACHER SONNBLICK K.",573,1968,"STR",19671003,,19680918,,2700,,,,,,1.3400000,,0.4310000,,76.00000,,1975,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""Bn, ELA and AAR based on field observations."""
"AT","STUBACHER SONNBLICK K.",573,1969,"STR",19680919,,19691003,,2820,,,,,,0.7400000,,1.0320000,,42.00000,,1975,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""Bn, ELA and AAR based on field observations."""
"AT","STUBACHER SONNBLICK K.",573,1970,"STR",19691004,,19700925,,2730,,,,,,1.2110000,,0.5610000,,68.00000,,1975,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""Bn, ELA and AAR based on field observations."""
"AT","STUBACHER SONNBLICK K.",573,1971,"STR",19700926,,19710927,,2825,,,,,,0.7130000,,0.9950000,,42.00000,,1975,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""Bn, ELA and AAR based on field observations."""
"AT","STUBACHER SONNBLICK K.",573,1972,"STR",19710928,,19720910,,2750,,,,,,1.0880000,,0.6200000,,64.00000,,1975,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""Bn, ELA and AAR based on field observations."""
"AT","STUBACHER SONNBLICK K.",573,1973,"STR",19720911,,19730921,,2885,,,,,,0.3900000,,1.3150000,,23.00000,,1975,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""Bn, ELA and AAR based on field observations."""
"AT","STUBACHER SONNBLICK K.",573,1974,"STR",19730922,,19740920,,2575,,,,,,1.5540000,,0.2050000,,88.00000,,1975,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""Bn, ELA and AAR based on field observations."""
"AT","STUBACHER SONNBLICK K.",573,1975,"STR",19740921,,19751004,,2650,,,,,,1.4610000,,0.2980000,,83.00000,,1975,"H. Slupetzky",,"Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: ""Bn, ELA and AAR based on field observations."""
